,day,time,user,hub name,playlist name,playlist id,description,image url,length,type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
261,2022-04-14,16:00:00,female user,More like Kris Kross Amsterdam,De Beste Liedjes Uit Holland Zingt,,,,,album,,,,,,,,,
262,2022-04-14,16:00:00,female user,More like Kris Kross Amsterdam,We Moeten Door 2,,,,,album,,,,,,,,,
263,2022-04-14,16:00:00,female user,More like Antoon,Antoon Mix,,,,,playlist,,,,,,,,,
264,2022-04-14,16:00:00,female user,More like Antoon,La$$a,,,,,artist,,,,,,,,,
265,2022-04-14,16:00:00,female user,More like Antoon,Qlas & Blacka,,,,,artist,,,,,,,,,
266,2022-04-14,16:00:00,female user,More like Antoon,Donnie,,,,,artist,,,,,,,,,
267,2022-04-14,16:00:00,female user,More like Antoon,Platinum Hits,,,,,playlist,,,,,,,,,
268,2022-04-14,16:00:00,female user,More like Antoon,Pre-Party Mood,,,,,playlist,,,,,,,,,
269,2022-04-14,16:00:00,female user,More like Antoon,Pull Up Hits,,,,,playlist,,,,,,,,,
270,2022-04-14,16:00:00,female user,More like Antoon,Party Tunes,,,,,playlist,,,,,,,,,
271,2022-04-14,16:00:00,female user,More like Antoon,Bon Gepakt,,,,,single,,,,,,,,,
272,2022-04-14,16:00:00,female user,More like Antoon,Spanning,,,,,single,,,,,,,,,
273,2022-04-14,16:00:00,female user,Throwback,Rock Classics,,,,,playlist,,,,,,,,,
274,2022-04-14,16:00:00,female user,Throwback,All Out 80s,,,,,playlist,,,,,,,,,
275,2022-04-14,16:00:00,female user,Throwback,All Out 2000s,,,,,playlist,,,,,,,,,
276,2022-04-14,16:00:00,female user,Throwback,All Out 90s,,,,,playlist,,,,,,,,,
277,2022-04-14,16:00:00,female user,Throwback,Easy 80s,,,,,playlist,,,,,,,,,
278,2022-04-14,16:00:00,female user,Throwback,All Out 70s,,,,,playlist,,,,,,,,,
279,2022-04-14,16:00:00,female user,Throwback,Legendary,,,,,playlist,,,,,,,,,
280,2022-04-14,16:00:00,female user,Throwback,Hit Rewind,,,,,playlist,,,,,,,,,
281,2022-04-14,16:00:00,female user,Throwback,Throwback Party,,,,,playlist,,,,,,,,,
282,2022-04-14,16:00:00,female user,Throwback,Zomerhits 2010-2020,,,,,playlist,,,,,,,,,
283,2022-04-14,16:00:00,female user,Featured Charts,Top Songs Global,,,,,playlist,,,,,,,,,
284,2022-04-14,16:00:00,female user,Featured Charts,Top Songs Nederland,,,,,playlist,,,,,,,,,
285,2022-04-14,16:00:00,female user,Featured Charts,Top 50 Global,,,,,playlist,,,,,,,,,
286,2022-04-14,16:00:00,female user,Featured Charts,Top 50 Netherlands,,,,,playlist,,,,,,,,,
287,2022-04-14,16:00:00,female user,Featured Charts,Viral 50 Global,,,,,playlist,,,,,,,,,
288,2022-04-14,16:00:00,female user,Featured Charts,Viral 50 Netherlands,,,,,playlist,,,,,,,,,
289,2022-04-14,16:00:00,female user,Mood,t Koffiehuis,,,,,playlist,,,,,,,,,
290,2022-04-14,16:00:00,female user,Mood,Happy Tunes,,,,,playlist,,,,,,,,,
291,2022-04-14,16:00:00,female user,Mood,Peaceful Piano,,,,,playlist,,,,,,,,,
292,2022-04-14,16:00:00,female user,Mood,Life Sucks,,,,,playlist,,,,,,,,,
293,2022-04-14,16:00:00,female user,Mood,Chill Hits,,,,,playlist,,,,,,,,,
294,2022-04-14,16:00:00,female user,Mood,Songs to Sing in the Shower,,,,,playlist,,,,,,,,,
295,2022-04-14,16:00:00,female user,Mood,Instrumental Study,,,,,playlist,,,,,,,,,
296,2022-04-14,16:00:00,female user,Mood,Broken Heart,,,,,playlist,,,,,,,,,
297,2022-04-14,16:00:00,female user,Mood,Easy 80s,,,,,playlist,,,,,,,,,
298,2022-04-14,16:00:00,female user,Workout,Top Hits Workout,,,,,playlist,,,,,,,,,
299,2022-04-14,16:00:00,female user,Workout,Motivation Mix,,,,,playlist,,,,,,,,,
300,2022-04-14,16:00:00,female user,Workout,Fun Run,,,,,playlist,,,,,,,,,
301,2022-04-14,16:00:00,female user,Workout,Beast Mode,,,,,playlist,,,,,,,,,
302,2022-04-14,16:00:00,female user,Workout,Power Hour,,,,,playlist,,,,,,,,,
303,2022-04-14,16:00:00,female user,Workout,Workout,,,,,playlist,,,,,,,,,
304,2022-04-14,16:00:00,female user,Workout,Cardio,,,,,playlist,,,,,,,,,
305,2022-04-14,16:00:00,female user,Workout,Run this Town,,,,,playlist,,,,,,,,,
306,2022-04-14,16:00:00,female user,Workout,Running x Remix,,,,,playlist,,,,,,,,,
307,2022-04-14,16:00:00,female user,Workout,Yoga & Meditation,,,,,playlist,,,,,,,,,
308,2022-04-14,16:00:00,female user,More like Hot Hits NL,Feeling Good Feeling Great,,,,,playlist,,,,,,,,,
309,2022-04-14,16:00:00,female user,More like Hot Hits NL,Summer '22,,,,,playlist,,,,,,,,,
310,2022-04-14,16:00:00,female user,More like Hot Hits NL,Fresh Pop,,,,,playlist,,,,,,,,,
311,2022-04-14,16:00:00,female user,More like Hot Hits NL,Pop Rising,,,,,playlist,,,,,,,,,
312,2022-04-14,16:00:00,female user,More like Hot Hits NL,Pre-Party Mood,,,,,playlist,,,,,,,,,
313,2022-04-14,16:00:00,female user,More like Hot Hits NL,Today's Top Hits,,,,,playlist,,,,,,,,,
314,2022-04-14,16:00:00,female user,More like Hot Hits NL,Tune In!,,,,,playlist,,,,,,,,,
315,2022-04-14,16:00:00,female user,More like Hot Hits NL,just hits,,,,,playlist,,,,,,,,,
316,2022-04-14,16:00:00,female user,More like Hot Hits NL,Edisin Pop 2022,,,,,playlist,,,,,,,,,
317,2022-04-14,16:00:00,female user,More like Hot Hits NL,Je Moerstaal,,,,,playlist,,,,,,,,,
318,2022-04-14,16:00:00,female user,Sing-along,Singing in the Shower,,,,,playlist,,,,,,,,,
319,2022-04-14,16:00:00,female user,Sing-along,Guilty Pleasures,,,,,playlist,,,,,,,,,
320,2022-04-14,16:00:00,female user,Sing-along,Déja Vu,,,,,playlist,,,,,,,,,
321,2022-04-14,16:00:00,female user,Sing-along,The '80s All Lined Up,,,,,playlist,,,,,,,,,
322,2022-04-14,16:00:00,female user,Sing-along,Sing-along: 90s to Now,,,,,playlist,,,,,,,,,
323,2022-04-14,16:00:00,female user,Sing-along,Latin Pop Classics,,,,,playlist,,,,,,,,,
324,2022-04-14,16:00:00,female user,Sing-along,Karaoke Duets,,,,,playlist,,,,,,,,,
325,2022-04-14,16:00:00,female user,Sing-along,Sing-Along Indie Hits,,,,,playlist,,,,,,,,,
326,2022-04-14,16:00:00,female user,Sing-along,Party Deluxe,,,,,playlist,,,,,,,,,
327,2022-04-14,16:00:00,female user,Fresh new music,New Music Friday,,,,,playlist,,,,,,,,,
328,2022-04-14,16:00:00,female user,Fresh new music,Stay Tuned!,,,,,playlist,,,,,,,,,
329,2022-04-14,16:00:00,female user,Fresh new music,Hot New Dance,,,,,playlist,,,,,,,,,
330,2022-04-14,16:00:00,female user,Fresh new music,Je Moerstaal,,,,,playlist,,,,,,,,,
331,2022-04-14,16:00:00,female user,Fresh new music,Fresh Pop,,,,,playlist,,,,,,,,,
332,2022-04-14,16:00:00,female user,Fresh new music,Classical New Releases,,,,,playlist,,,,,,,,,
333,2022-04-14,16:00:00,female user,Fresh new music,Pop Rising,,,,,playlist,,,,,,,,,
334,2022-04-14,16:00:00,female user,Fresh new music,Karakter.,,,,,playlist,,,,,,,,,
335,2022-04-14,16:00:00,female user,Fresh new music,New Music Friday,,,,,playlist,,,,,,,,,
336,2022-04-14,16:00:00,female user,Fresh new music,State of Jazz,,,,,playlist,,,,,,,,,
337,2022-04-14,16:00:00,female user,Chill,Chill Hits,,,,,playlist,,,,,,,,,
338,2022-04-14,16:00:00,female user,Chill,Peaceful Piano,,,,,playlist,,,,,,,,,
339,2022-04-14,16:00:00,female user,Chill,Deep House Relax,,,,,playlist,,,,,,,,,
340,2022-04-14,16:00:00,female user,Chill,lofi beats,/playlist/37i9dQZF1DWWQRwui0ExPn,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,,,,,,,,,
341,2022-04-14,16:00:00,female user,Chill,Vibes,,,,,playlist,,,,,,,,,
342,2022-04-14,16:00:00,female user,Chill,Soft Pop Hits,,,,,playlist,,,,,,,,,
343,2022-04-14,16:00:00,female user,Chill,Easy 80s,,,,,playlist,,,,,,,,,
344,2022-04-14,16:00:00,female user,Chill,Chillout Lounge,,,,,playlist,,,,,,,,,
345,2022-04-14,16:00:00,female user,Chill,Chill Mode: On,,,,,playlist,,,,,,,,,
346,2022-04-14,16:00:00,female user,Today's biggest hits,Today's Top Hits,,,,,playlist,,,,,,,,,
347,2022-04-14,16:00:00,female user,Today's biggest hits,Beste van NL,,,,,playlist,,,,,,,,,
348,2022-04-14,16:00:00,female user,Today's biggest hits,Disney Hits,,,,,playlist,,,,,,,,,
349,2022-04-14,16:00:00,female user,Today's biggest hits,Mega Hit Mix,,,,,playlist,,,,,,,,,
350,2022-04-14,16:00:00,female user,Today's biggest hits,Techno Bunker,37i9dQZF1DX6J5NfMJS675,Welcome to the dark side of the club.,https://i.scdn.co/image/ab67706f00000002f423287bdf2209a86980a51c,,playlist,,,,,,,,,
351,2022-04-14,16:00:00,female user,Today's biggest hits,360 Dance,,,,,playlist,,,,,,,,,
352,2022-04-14,16:00:00,female user,Today's biggest hits,Woordenschat,,,,,playlist,,,,,,,,,
353,2022-04-14,16:00:00,female user,Today's biggest hits,Rap Caviar,,,,,playlist,,,,,,,,,
354,2022-04-14,16:00:00,female user,Instrumental,Instrumental Study,"href=""/playlist/37i9dQZF1DX9sIqqvKsjG8""",A soft musical backdrop for your studies.,https://i.scdn.co/image/ab67706f000000025ec8c003898b36c6f73dfac7,,playlist,,,,,,,,,
355,2022-04-14,16:00:00,female user,Instrumental,Techno Bunker,37i9dQZF1DX6J5NfMJS675,Welcome to the dark side of the club.,https://i.scdn.co/image/ab67706f00000002f423287bdf2209a86980a51c,,playlist,,,,,,,,,
356,2022-04-14,16:00:00,female user,Instrumental,Deep House Relax,,,,,playlist,,,,,,,,,
357,2022-04-14,16:00:00,female user,Instrumental,lofi beats,,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,,,,,,,,,
358,2022-04-14,16:00:00,female user,Instrumental,Intense Studying,,,,,playlist,,,,,,,,,
359,2022-04-14,16:00:00,female user,Instrumental,Maximum Concentration,,,,,playlist,,,,,,,,,
360,2022-04-14,16:00:00,female user,Instrumental,Jazz Vibes,,,,,playlist,,,,,,,,,
361,2022-04-14,16:00:00,female user,Instrumental,Sleep,,,,,playlist,,,,,,,,,
362,2022-04-14,16:00:00,female user,Instrumental,Peaceful Meditation,,,,,playlist,,,,,,,,,
363,2022-04-14,22:00:00,female user,Try something else,Hot Hits NL ,,De 50 populairste hits van Nederland. Cover: Harry Styles,,,playlist,,,,,,,,,
364,2022-04-14,22:00:00,female user,Try something else,Top 2000,,Luister naar de Top 2000 van NPO Radio 2! - Editie 2021.,,,playlist,,,,,,,,,
365,2022-04-14,22:00:00,female user,Try something else,Top 50 Netherlands,,,,,playlist,,,,,,,,,
366,2022-04-14,22:00:00,female user,Try something else,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,,,,,,,,,
367,2022-04-14,22:00:00,female user,Try something else,Top Songs Netherlands,,,,,playlist,,,,,,,,,
368,2022-04-14,22:00:00,female user,Try something else,Today's Top Hits,/playlist/37i9dQZF1DXcBWIGoYBM5M,Camila Cabello is on top of the Hottest 50!,,,playlist,,,,,,,,,
369,2022-04-14,22:00:00,female user,Try something else,Top 50 Global,,,,,playlist,,,,,,,,,
370,2022-04-14,22:00:00,female user,Try something else,Rock Classics,,,,,playlist,,,,,,,,,
371,2022-04-14,22:00:00,female user,Try something else,This is Adele,,,,,playlist,,,,,,,,,
372,2022-04-14,22:00:00,female user,More like Antoon,Antoon Mix,,,,,playlist,,,,,,,,,
373,2022-04-14,22:00:00,female user,More like Antoon,Platinum Hits,,,,,playlist,,,,,,,,,
374,2022-04-14,22:00:00,female user,More like Antoon,La$$a,,,,,artist,,,,,,,,,
375,2022-04-14,22:00:00,female user,More like Antoon,Qlas & Blacka,,,,,artist,,,,,,,,,
376,2022-04-14,22:00:00,female user,More like Antoon,Donnie,,,,,artist,,,,,,,,,
377,2022-04-14,22:00:00,female user,More like Antoon,Pre-Party Mood,,,,,playlist,,,,,,,,,
378,2022-04-14,22:00:00,female user,More like Antoon,Party Tunes,,,,,playlist,,,,,,,,,
379,2022-04-14,22:00:00,female user,More like Antoon,Pull Up Hits,,,,,playlist,,,,,,,,,
380,2022-04-14,22:00:00,female user,More like Antoon,Bon Gepakt,,,,,single,,,,,,,,,
381,2022-04-14,22:00:00,female user,More like Antoon,Spanning,,,,,single,,,,,,,,,
382,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,Kris Kross Amsterdam Mix,,,,,playlist,,,,,,,,,
383,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,De Hits uit 2018,,,,,playlist,,,,,,,,,
384,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,De Hits uit 2019,,,,,playlist,,,,,,,,,
385,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,Jayh,,,,,artist,,,,,,,,,
386,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,Tabitha,,,,,artist,,,,,,,,,
387,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,Beste van Woordenschat,,,,,playlist,,,,,,,,,
388,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,10's Beste NL-talig,,,,,playlist,,,,,,,,,
389,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,Beste van NL,,,,,playlist,,,,,,,,,
390,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,De Beste Liedjes Uit Holland Zingt,,,,,album,,,,,,,,,
391,2022-04-14,22:00:00,female user,More like Kris Kross Amsterdam,We Moeten Door 2,,,,,album,,,,,,,,,
392,2022-04-14,22:00:00,female user,Featured Charts,Top Songs Global,,,,,playlist,,,,,,,,,
393,2022-04-14,22:00:00,female user,Featured Charts,Top Songs Nederland,,,,,playlist,,,,,,,,,
394,2022-04-14,22:00:00,female user,Featured Charts,Top 50 Global,,,,,playlist,,,,,,,,,
395,2022-04-14,22:00:00,female user,Featured Charts,Top 50 Netherlands,,,,,playlist,,,,,,,,,
396,2022-04-14,22:00:00,female user,Featured Charts,Viral 50 Global,,,,,playlist,,,,,,,,,
397,2022-04-14,22:00:00,female user,Featured Charts,Viral 50 Netherlands,,,,,playlist,,,,,,,,,
398,2022-04-14,22:00:00,female user,More like Today's Top Hits,Fresh Pop,,Ontdek nieuwe pop favorieten! Cover: Lauren Spencer-Smith,https://i.scdn.co/image/ab67706f0000000276a57103ac5eb2c346f5475a,,playlist,,,,,,,,,
399,2022-04-14,22:00:00,female user,More like Today's Top Hits,just hits,,Current favorites and exciting new music. Cover: Harry Styles,https://i.scdn.co/image/ab67706f000000024f0a3d7abb1543c31f3a7a15,,playlist,,,,,,,,,
400,2022-04-14,22:00:00,female user,More like Today's Top Hits,Summer '22,,Zo klinkt het voorjaar van 2022 en laat die zomer maar komen!,https://i.scdn.co/image/ab67706f00000002835b7c5625fe92e2a09ae20b,,playlist,,,,,,,,,
401,2022-04-14,22:00:00,female user,More like Today's Top Hits,Pop Rising,,The hits of tomorrow are on Spotify today. Cover: Jack Harrow,,,playlist,,,,,,,,,
402,2022-04-14,22:00:00,female user,More like Today's Top Hits,Pop Sauce,,next gen pop featuring Leah Kate,https://i.scdn.co/image/ab67706f00000002ea7ab4687b2a5c6c59c9a7ad,,playlist,,,,,,,,,
403,2022-04-14,22:00:00,female user,More like Today's Top Hits,Daily Lift,,Get in the zone with these current jams!,https://i.scdn.co/image/ab67706f00000002bf4545e8d7e6b7e377980995,,playlist,,,,,,,,,
404,2022-04-14,22:00:00,female user,More like Today's Top Hits,Good Vibes,,Set it off with these epic anthems. Only good vibes here!,https://i.scdn.co/image/ab67706f000000027dc2a0fb4bfe0d07294f685e,,playlist,,,,,,,,,
405,2022-04-14,22:00:00,female user,More like Today's Top Hits,Global X,,"The sound of a new era. Discover rhythmic…El Alfa, French Montana, Braulio Fogon, Kaly Ocho",https://i.scdn.co/image/ab67706f000000028235892f64de73d59f1f4680,,playlist,,,,,,,,,
406,2022-04-14,22:00:00,female user,More like Today's Top Hits,homework motivation,,nothing but bangers to help you with the grind,https://i.scdn.co/image/ab67706f000000020750794dc8dcbe375b28dec2,,playlist,,,,,,,,,
407,2022-04-14,22:00:00,female user,Fresh new music,Hot New Dance,,,,,,,,,,,,,,
408,2022-04-14,22:00:00,female user,Fresh new music,Pop Rising,,The hits of tomorrow are on Spotify today. Cover: Jack Harrow,,,playlist,,,,,,,,,
409,2022-04-14,22:00:00,female user,Fresh new music,New Music Friday,,,,,playlist,,,,,,,,,playlist
410,2022-04-14,22:00:00,female user,Fresh new music,Je Moerstaal,,,,,playlist,,,,,,,,,
411,2022-04-14,22:00:00,female user,Fresh new music,Classical New Releases,,,,,playlist,,,,,,,,,playlist
412,2022-04-14,22:00:00,female user,Fresh new music,Afro Hits,,Feel-good Afropop from Europe and Africa. Cover: Pheelz,,,playlist,,,,,,,,,playlist
413,2022-04-14,22:00:00,female user,Fresh new music,karakter,,,,,playlist,,,,,,,,,
414,2022-04-14,22:00:00,female user,More like Harry Styles ,Hit Rewind,,,,,artist,,,,,,,,,
415,2022-04-14,22:00:00,female user,More like Harry Styles ,James Arthur,,,,,artist,,,,,,,,,
416,2022-04-14,22:00:00,female user,More like Harry Styles ,Lauv,,,,,artist,,,,,,,,,
417,2022-04-14,22:00:00,female user,More like Harry Styles ,Anne-Marie,,,,,artist,,,,,,,,,
418,2022-04-14,22:00:00,female user,More like Harry Styles ,Little Mix,,,,,artist,,,,,,,,,
419,2022-04-14,22:00:00,female user,More like Harry Styles ,Julia Michaels,,,https://i.scdn.co/image/ab676161000051749c3cf97e7f1fb6555d5208b7,,artist,,,,,,,,,
420,2022-04-14,22:00:00,female user,More like Harry Styles ,Comfort Zone,,,,,playlist,,,,,,,,,
421,2022-04-14,22:00:00,female user,More like Harry Styles ,No Promises (feat Demi Lovato),,,,,single,Cheat Codes,,,,,,,,
422,2022-04-14,22:00:00,female user,More like Harry Styles ,Handrwitten,,,,,album,Shawn Mendes,,,,,,,,
423,2022-04-14,22:00:00,female user,More like Harry Styles ,Confident,,,,,album,Demi Lovato,,,,,,,,
424,2022-04-14,22:00:00,female user,Suggested artists,Antoon Mix,,,,,playlist,,,,,,,,,
425,2022-04-14,22:00:00,female user,Suggested artists,Christian D,,,,,artist,,,,,,,,,
426,2022-04-14,22:00:00,female user,Suggested artists,TIJN,,,,,artist,,,,,,,,,
427,2022-04-14,22:00:00,female user,Suggested artists,FLEMMING,,,,,artist,,,,,,,,,
428,2022-04-14,22:00:00,female user,Suggested artists,Turfy Gang,,,,,artist,,,,,,,,,
429,2022-04-14,22:00:00,female user,Suggested artists,MaxLorenzo,,,,,artist,,,,,,,,,
430,2022-04-14,22:00:00,female user,Suggested artists,Sophia Mason,,,,,artist,,,,,,,,,
431,2022-04-14,22:00:00,female user,Suggested artists,Jefferson,,,,,artist,,,,,,,,,
432,2022-04-14,22:00:00,female user,Suggested artists,Roxy Dekker,,,,,artist,,,,,,,,,
433,2022-04-14,22:00:00,female user,Suggested artists,Alessio,,,,,artist,,,,,,,,,
434,2022-04-14,22:00:00,female user,Throwback,All Out 2000s ,, The biggest songs of the 2000s,https://i.scdn.co/image/ab67706f000000021439702c44c412a2db32b21e,,playlist,,,,,,,,,
435,2022-04-14,22:00:00,female user,Throwback,Rock Classics,,Rock legends & epic songs that continue to inspire generations.,https://i.scdn.co/image/ab67706f000000027f5ef5423f28f282ac53650e,,playlist,,,,,,,,,
436,2022-04-14,22:00:00,female user,Throwback,All Out 90s,,The biggest songs of the 1990s. Cover: En Vogue,https://i.scdn.co/image/ab67706f00000002c93b67b0e7353e5c0007c0a4,,playlist,,,,,,,,,
437,2022-04-14,22:00:00,female user,Throwback,All Out 80s,,The biggest songs of the 1980s.,https://i.scdn.co/image/ab67706f0000000284a725e6f3d69525afd9e1a7,,playlist,,,,,,,,,
438,2022-04-14,22:00:00,female user,Throwback,Hit Rewind ,,Listen to all the tracks you've been missing. Cover: The Weeknd,https://i.scdn.co/image/ab67706f00000002ca64210a23622427ec19c4a6,,playlist,,,,,,,,,
439,2022-04-14,22:00:00,female user,Throwback,All Out 2010s,,"The Chainsmokers are celebrating 5 years of ""Memories...Do Not Open",https://i.scdn.co/image/ab67706f000000020a255d63f392f2b51d603ef2,,playlist,,,,,,,,,
440,2022-04-14,22:00:00,female user,Throwback,Throwback Party,,"Here it is, the playlist for the ultimate throwback bash!",https://i.scdn.co/image/ab67706f00000002c2fee598041199023d2164b8,,playlist,,,,,,,,,
441,2022-04-14,22:00:00,female user,Throwback,Top Hits of 2018 ,,Rewind and rediscover big songs of 2018. Cover: Post Malone.,https://i.scdn.co/image/ab67706f000000025de49a1d6e08007ab7dbd927,,playlist,,,,,,,,,
442,2022-04-14,22:00:00,female user,Throwback,I Love My '00s R&B ,,Check out these throwback R&B j…t decade of the 21st century. Cover: Mary J Blige,https://i.scdn.co/image/ab67706f00000002dca045d605268c68f728e3a9,,playlist,,,,,,,,,
443,2022-04-14,22:00:00,female user,Throwback,Top Hits of 2017,,Rewind and rediscover big songs of 2017.,https://i.scdn.co/image/ab67706f000000029f7ebbce6c0b0de38010c272,,playlist,,,,,,,,,
444,2022-04-14,22:00:00,female user,Workout,Top Hits Workout,,Hits om je helemaal mee in het zweet te werken.,https://i.scdn.co/image/ab67706f00000002ce16b67928220d1e86978425,,playlist,,,,,,,,,
445,2022-04-14,22:00:00,female user,Workout,Motivation Mix ,,Uplifting and energetic music that helps you stay motivated.,https://i.scdn.co/image/ab67706f000000025f2635e031078672e7b384a5,,playlist,,,,,,,,,
446,2022-04-14,22:00:00,female user,Workout,Beast Mode ,,Get your beast mode on!,https://i.scdn.co/image/ab67706f000000029249b35f23fb596b6f006a15,,playlist,,,,,,,,,
447,2022-04-14,22:00:00,female user,Workout,Fun Run,,Put a spring in your step with these mood boosting tracks.,https://i.scdn.co/image/ab67706f00000002ace81b7196d88005082b0f72,,playlist,,,,,,,,,
448,2022-04-14,22:00:00,female user,Workout,Workout ,,Pop hits to keep your workout fresh.,https://i.scdn.co/image/ab67706f000000029cc6891dbc9b7292361bd673,,playlist,,,,,,,,,
449,2022-04-14,22:00:00,female user,Workout,Power Hour ,,Tap it back or go for a spin with these uptempo tracks!,https://i.scdn.co/image/ab67706f00000002a0771224543218ad74dc1c7b,,playlist,,,,,,,,,
