;day;time;hub name;playlist name;type;playlist count;hub count
3823;19-04-2022;16:30:00;more like todays top hits;daily lift;playlist;15;136
3824;19-04-2022;16:30:00;recommended radio;bad bunny radio;playlist;5;50
3825;19-04-2022;16:30:00;recommended radio;taylor swift radio;playlist;5;50
3826;19-04-2022;16:30:00;recommended radio;pink floyd radio;playlist;5;50
3827;19-04-2022;16:30:00;recommended radio;bts radio;playlist;5;50
3828;19-04-2022;16:30:00;recommended radio;bones radio;playlist;1;50
3829;19-04-2022;16:30:00;recommended radio;numb little bug radio;playlist;1;50
3830;19-04-2022;16:30:00;recommended radio;idgaf with blackbear radio;playlist;1;50
3831;19-04-2022;16:30:00;recommended radio;bam bam feat ed sheeran radio;playlist;5;50
3832;19-04-2022;16:30:00;recommended radio;one right now radio;playlist;1;50
3833;19-04-2022;16:30:00;more like jack harlow;jack harlow mix;playlist;14;170
3834;19-04-2022;16:30:00;more like jack harlow;hot rhythmic;playlist;14;170
3835;19-04-2022;16:30:00;more like jack harlow;best hiphop songs of 2020;playlist;9;170
3836;19-04-2022;16:30:00;more like jack harlow;best rap songs of 2019;playlist;9;170
3837;19-04-2022;16:30:00;more like jack harlow;gaming lounge;playlist;4;170
3838;19-04-2022;16:30:00;more like jack harlow;energy booster hiphop;playlist;9;170
3839;19-04-2022;16:30:00;more like jack harlow;cordae;artist;7;170
3840;19-04-2022;16:30:00;more like jack harlow;lil skies;artist;9;170
3841;19-04-2022;16:30:00;more like jack harlow;quality control;artist;9;170
3842;19-04-2022;16:30:00;more like jack harlow;single again;single;4;170
3843;19-04-2022;16:30:00;more like charlie puth;best of the decade for you;playlist;13;99
3844;19-04-2022;16:30:00;more like charlie puth;hit rewind;playlist;58;99
3845;19-04-2022;16:30:00;more like charlie puth;positive vibes;playlist;11;99
3846;19-04-2022;16:30:00;more like charlie puth;daya;artist;10;99
3847;19-04-2022;16:30:00;more like charlie puth;zedd;artist;16;99
3848;19-04-2022;16:30:00;more like charlie puth;maddie lindemann;artist;4;99
3849;19-04-2022;16:30:00;more like charlie puth;like i did;single;4;99
3850;19-04-2022;16:30:00;more like charlie puth;the secret;album;4;99
3851;19-04-2022;16:30:00;more like charlie puth;all your fault pt 2;EP;4;99
3852;19-04-2022;16:30:00;more like charlie puth;would you mind;single;4;99
3853;19-04-2022;16:30:00;fresh new music;new music friday nl;playlist;28;317
3854;19-04-2022;16:30:00;fresh new music;stay tuned;playlist;44;317
3855;19-04-2022;16:30:00;fresh new music;fresh pop;playlist;59;317
3856;19-04-2022;16:30:00;fresh new music;new music friday;playlist;35;317
3857;19-04-2022;16:30:00;fresh new music;je moerstaal;playlist;33;317
3858;19-04-2022;16:30:00;fresh new music;hot new dance;playlist;30;317
3859;19-04-2022;16:30:00;fresh new music;most necessary;playlist;29;317
3860;19-04-2022;16:30:00;fresh new music;classical new releases;playlist;31;317
3861;19-04-2022;16:30:00;fresh new music;afro hits;playlist;32;317
3862;19-04-2022;16:30:00;fresh new music;karakter;playlist;18;317
3863;19-04-2022;16:30:00;throwback;all out 2000s;playlist;33;318
3864;19-04-2022;16:30:00;throwback;all out 90s;playlist;32;318
3865;19-04-2022;16:30:00;throwback;rock classics;playlist;42;318
3866;19-04-2022;16:30:00;throwback;all out 80s;playlist;31;318
3867;19-04-2022;16:30:00;throwback;throwback party;playlist;36;318
3868;19-04-2022;16:30:00;throwback;all out 2010s;playlist;36;318
3869;19-04-2022;16:30:00;throwback;easy 80s;playlist;45;318
3870;19-04-2022;16:30:00;throwback;zomerhits 20102020;playlist;20;318
3871;19-04-2022;16:30:00;workout;top hits workout;playlist;32;322
3872;19-04-2022;16:30:00;workout;beast mode;playlist;32;322
3873;19-04-2022;16:30:00;workout;fun run;playlist;32;322
3874;19-04-2022;16:30:00;workout;motivation mix;playlist;32;322
3875;19-04-2022;16:30:00;workout;workout;playlist;32;322
3876;19-04-2022;16:30:00;workout;power hour;playlist;33;322
3877;19-04-2022;16:30:00;workout;power workout;playlist;30;322
3878;19-04-2022;16:30:00;workout;run this town;playlist;32;322
3879;19-04-2022;16:30:00;workout;cardio;playlist;38;322
3880;19-04-2022;16:30:00;workout;yoga  mediation;playlist;14;322
3881;19-04-2022;16:30:00;chill;chill hits;playlist;37;318
3882;19-04-2022;16:30:00;chill;t koffiehuis;playlist;45;318
3883;19-04-2022;16:30:00;chill;peaceful piano;playlist;65;318
3884;19-04-2022;16:30:00;chill;lofi beats;playlist;72;318
3885;19-04-2022;16:30:00;chill;soft pop hits;playlist;34;318
3886;19-04-2022;16:30:00;chill;easy 80s;playlist;45;318
3887;19-04-2022;16:30:00;chill;acoustic favorites;playlist;27;318
3888;19-04-2022;16:30:00;chill;vibes;playlist;48;318
3889;19-04-2022;16:30:00;chill;easy 00s;playlist;14;318
3890;19-04-2022;16:30:00;chill;chill vibes;playlist;22;318
3891;19-04-2022;16:30:00;featured charts;top songs global;playlist;60;165
3892;19-04-2022;16:30:00;featured charts;top songs nederland;playlist;32;165
3893;19-04-2022;16:30:00;featured charts;viral 50 global;playlist;33;165
3894;19-04-2022;16:30:00;featured charts;viral 50 netherlands;playlist;33;165
3895;19-04-2022;16:30:00;more like coldplay;00s soft rock;playlist;4;40
3896;19-04-2022;16:30:00;more like coldplay;10s soft rock;playlist;4;40
3897;19-04-2022;16:30:00;more like coldplay;bastille;artist;4;40
3898;19-04-2022;16:30:00;more like coldplay;spotify session  london;EP;4;40
3899;19-04-2022;16:30:00;more like coldplay;train;artist;8;40
3900;19-04-2022;16:30:00;more like coldplay;the goo goo dolls;artist;4;40
3901;19-04-2022;16:30:00;more like coldplay;boyce avenue;artist;4;40
3902;19-04-2022;16:30:00;more like coldplay;mumford  sons;artist;4;40
3903;19-04-2022;16:30:00;more like coldplay;sad 00s;playlist;4;40
3904;19-04-2022;16:30:00;more like coldplay;fast car;single;4;40
3905;19-04-2022;16:30:00;recommended for you today;shes all i wanna be;single;27;309
3906;19-04-2022;16:30:00;recommended for you today;when youre gone;single;28;309
3907;19-04-2022;16:30:00;recommended for you today;sweetest pie;single;19;309
3908;19-04-2022;16:30:00;recommended for you today;complete mess;single;16;309
3909;19-04-2022;16:30:00;recommended for you today;high;single;16;309
3910;19-04-2022;16:30:00;recommended for you today;west coast;single;14;309
3911;19-04-2022;16:30:00;recommended for you today;growing up is ;single;9;309
3912;19-04-2022;16:30:00;recommended for you today;all i was;single;3;309
3913;19-04-2022;16:30:00;recommended for you today;room for 2;single;11;309
3914;19-04-2022;16:30:00;recommended for you today;light switch instrumental;single;17;309
3915;19-04-2022;16:30:00;todays biggest hits;beste van nl;playlist;36;291
3916;19-04-2022;16:30:00;todays biggest hits;disney hits;playlist;32;291
3917;19-04-2022;16:30:00;todays biggest hits;mega hit mix;playlist;34;291
3918;19-04-2022;16:30:00;todays biggest hits;rapcaviar;playlist;30;291
3919;19-04-2022;16:30:00;todays biggest hits;woordenschat;playlist;25;291
3920;19-04-2022;16:30:00;todays biggest hits;are  be;playlist;28;291
3921;19-04-2022;16:30:00;todays biggest hits;techno bunker;playlist;41;291
3922;19-04-2022;16:30:00;todays biggest hits;baila reggaeton;playlist;34;291
3923;19-04-2022;16:30:00;singalong;happy tunes;playlist;34;319
3924;19-04-2022;16:30:00;singalong;songs to sing in the shower;playlist;86;319
3925;19-04-2022;16:30:00;singalong;guilty pleasures;playlist;33;319
3926;19-04-2022;16:30:00;singalong;dj vu;playlist;33;319
3927;19-04-2022;16:30:00;singalong;karaoke duets;playlist;33;319
3928;19-04-2022;16:30:00;singalong;the 80s all lined up;playlist;31;319
3929;19-04-2022;16:30:00;singalong;singalong 90s to now;playlist;33;319
3930;19-04-2022;16:30:00;singalong;kclub party;playlist;32;319
3931;19-04-2022;16:30:00;singalong;sing along indie hits;playlist;14;319
3932;19-04-2022;16:30:00;singalong;classic pop picks;playlist;28;319
3933;19-04-2022;16:30:00;suggested artists;gayle;artist;27;313
3934;19-04-2022;16:30:00;suggested artists;nicky youre;artist;21;313
3935;19-04-2022;16:30:00;suggested artists;glass animals;artist;27;313
3936;19-04-2022;16:30:00;suggested artists;olivia rodrigo;artist;27;313
3937;19-04-2022;16:30:00;suggested artists;dylan conrique;artist;21;313
3938;19-04-2022;16:30:00;suggested artists;elley duh;artist;27;313
3939;19-04-2022;16:30:00;suggested artists;tate mcrae;artist;25;313
3940;19-04-2022;16:30:00;suggested artists;the kid laroi;artist;27;313
3941;19-04-2022;16:30:00;suggested artists;robinson;artist;21;313
3942;19-04-2022;16:30:00;suggested artists;sam short;artist;8;313
3943;19-04-2022;16:30:00;mood;peaceful piano;playlist;65;210
3944;19-04-2022;16:30:00;mood;life sucks;playlist;42;210
3945;19-04-2022;16:30:00;mood;instrumental study;playlist;54;210
3946;19-04-2022;16:30:00;mood;broken heart;playlist;31;210
3947;19-04-2022;16:30:00;mood;lofi beats;playlist;72;210
3948;19-04-2022;22:00:00;try something else;top 50 netherlands;playlist;41;279
3949;19-04-2022;22:00:00;try something else;top 50 global;playlist;58;279
3950;19-04-2022;22:00:00;try something else;songs to sing in the shower;playlist;86;279
3951;19-04-2022;22:00:00;try something else;top songs netherlands;playlist;32;279
3952;19-04-2022;22:00:00;try something else;top songs global;playlist;60;279
3953;19-04-2022;22:00:00;try something else;hit rewind;playlist;58;279
3954;19-04-2022;22:00:00;try something else;this is adele;playlist;17;279
3955;19-04-2022;22:00:00;made for female name;daily mix 1;playlist;7;54
3956;19-04-2022;22:00:00;made for female name;daily mix 2;playlist;7;54
3957;19-04-2022;22:00:00;made for female name;daily mix 3;playlist;7;54
3958;19-04-2022;22:00:00;made for female name;daily mix 4;playlist;7;54
3959;19-04-2022;22:00:00;made for female name;daily mix 5;playlist;7;54
3960;19-04-2022;22:00:00;made for female name;daily mix 6;playlist;7;54
3961;19-04-2022;22:00:00;made for female name;daily drive;playlist;7;54
3962;19-04-2022;22:00:00;made for female name;discover weekly;playlist;5;54
3963;19-04-2022;22:00:00;artists you like;taylor swift mix;playlist;9;28
3964;19-04-2022;22:00:00;artists you like;bts mix;playlist;9;28
3965;19-04-2022;22:00:00;artists you like;bad bunny mix;playlist;14;28
3966;19-04-2022;22:00:00;artists you like;pink floyd mix;playlist;12;28
3967;19-04-2022;22:00:00;more like todays top hits;summer 22;playlist;49;136
3968;19-04-2022;22:00:00;more like todays top hits;global x;playlist;15;136
3969;19-04-2022;22:00:00;more like todays top hits;pop sauce;playlist;34;136
3970;19-04-2022;22:00:00;more like todays top hits;daily lift;playlist;15;136
3971;19-04-2022;22:00:00;more like todays top hits;just hits;playlist;31;136
3972;19-04-2022;22:00:00;more like todays top hits;viral hits nl;playlist;29;136
3973;19-04-2022;22:00:00;more like todays top hits;homework motivation;playlist;15;136
3974;19-04-2022;22:00:00;recommended radio;bad bunny radio;playlist;5;50
3975;19-04-2022;22:00:00;recommended radio;pink floyd radio;playlist;5;50
3976;19-04-2022;22:00:00;recommended radio;bts radio;playlist;5;50
3977;19-04-2022;22:00:00;recommended radio;taylor swift radio;playlist;5;50
3978;19-04-2022;22:00:00;recommended radio;thats what i want radio;playlist;6;50
3979;19-04-2022;22:00:00;recommended radio;when youre gone radio;playlist;4;50
3980;19-04-2022;22:00:00;recommended radio;psychofreaks radio;playlist;3;50
3981;19-04-2022;22:00:00;recommended radio;as it was radio;playlist;6;50
3982;19-04-2022;22:00:00;recommended radio;bam bam feat ed sheeran radio;playlist;5;50
3983;19-04-2022;22:00:00;more like imagine dragons;imagine dragons mix;playlist;10;70
3984;19-04-2022;22:00:00;more like imagine dragons;all out 2010s;playlist;36;70
3985;19-04-2022;22:00:00;more like imagine dragons;10s allerbeste;playlist;7;70
3986;19-04-2022;22:00:00;more like imagine dragons;beats of rock 2012;playlist;2;70
3987;19-04-2022;22:00:00;more like imagine dragons;best of rock 2014;playlist;3;70
3988;19-04-2022;22:00:00;more like imagine dragons;overexposed tracklist;album;3;70
3989;19-04-2022;22:00:00;more like imagine dragons;the vamps;artist;3;70
3990;19-04-2022;22:00:00;more like imagine dragons;true;album ;3;70
3991;19-04-2022;22:00:00;more like imagine dragons;i wanna get better;single;3;70
3992;19-04-2022;22:00:00;more like imagine dragons;fun;artist;3;70
3993;19-04-2022;22:00:00;throwback;all out 2000s;playlist;33;318
3994;19-04-2022;22:00:00;throwback;hit rewind;playlist;58;318
3995;19-04-2022;22:00:00;throwback;all out 90s;playlist;32;318
3996;19-04-2022;22:00:00;throwback;rock classics;playlist;42;318
3997;19-04-2022;22:00:00;throwback;all out 80s;playlist;31;318
3998;19-04-2022;22:00:00;throwback;all out 2010s;playlist;36;318
3999;19-04-2022;22:00:00;throwback;easy 80s;playlist;45;318
4000;19-04-2022;22:00:00;throwback;zomerhits 20102020;playlist;20;318
4001;19-04-2022;22:00:00;more like jack harlow;hot rhythmic;playlist;14;170
4002;19-04-2022;22:00:00;more like jack harlow;signed xoxo;playlist;8;170
4003;19-04-2022;22:00:00;more like jack harlow;superghetto;album;3;170
4004;19-04-2022;22:00:00;more like jack harlow;ride;single;3;170
4005;19-04-2022;22:00:00;more like jack harlow;ddg;artist;3;170
4006;19-04-2022;22:00:00;more like jack harlow;cordae;artist;7;170
4007;19-04-2022;22:00:00;more like jack harlow;theres alot going on;album;3;170
4008;19-04-2022;22:00:00;more like jack harlow;diana;album;3;170
4009;19-04-2022;22:00:00;more like jack harlow;smino;artist;8;170
4010;19-04-2022;22:00:00;more like jack harlow;madeintyo;artist;3;170
4011;19-04-2022;22:00:00;fresh new music;new music friday nl;playlist;28;317
4012;19-04-2022;22:00:00;fresh new music;stay tuned;playlist;44;317
4013;19-04-2022;22:00:00;fresh new music;fresh pop;playlist;59;317
4014;19-04-2022;22:00:00;fresh new music;new music friday;playlist;35;317
4015;19-04-2022;22:00:00;fresh new music;je moerstaal;playlist;33;317
4016;19-04-2022;22:00:00;fresh new music;hot new dance;playlist;30;317
4017;19-04-2022;22:00:00;fresh new music;most necessary;playlist;29;317
4018;19-04-2022;22:00:00;fresh new music;classical new releases;playlist;31;317
4019;19-04-2022;22:00:00;fresh new music;afro hits;playlist;32;317
4020;19-04-2022;22:00:00;fresh new music;karakter;playlist;18;317
4021;19-04-2022;22:00:00;more like harry styles;best of the decade for you;playlist;13;171
4022;19-04-2022;22:00:00;more like harry styles;comfort zone;playlist;6;171
4023;19-04-2022;22:00:00;more like harry styles;little mix;artist;13;171
4024;19-04-2022;22:00:00;more like harry styles;why dont we;artist;8;171
4025;19-04-2022;22:00:00;more like harry styles;demi lovato;artist;3;171
4026;19-04-2022;22:00:00;more like harry styles;julia michaels;artist;17;171
4027;19-04-2022;22:00:00;more like harry styles;voicenotes;album;3;171
4028;19-04-2022;22:00:00;more like harry styles;no promises feat demi lovato;single;5;171
4029;19-04-2022;22:00:00;more like harry styles;hells kitchen angle;album;2;171
4030;19-04-2022;22:00:00;more like harry styles;find you;single;3;171
4031;19-04-2022;22:00:00;workout;top hits workout;playlist;32;322
4032;19-04-2022;22:00:00;workout;beast mode;playlist;32;322
4033;19-04-2022;22:00:00;workout;fun run;playlist;32;322
4034;19-04-2022;22:00:00;workout;motivation mix;playlist;32;322
4035;19-04-2022;22:00:00;workout;workout;playlist;32;322
4036;19-04-2022;22:00:00;workout;power hour;playlist;33;322
4037;19-04-2022;22:00:00;workout;power workout;playlist;30;322
4038;19-04-2022;22:00:00;workout;run this town;playlist;32;322
4039;19-04-2022;22:00:00;workout;cardio;playlist;38;322
4040;19-04-2022;22:00:00;workout;yoga  mediation;playlist;14;322
4041;19-04-2022;22:00:00;chill;chill hits;playlist;37;318
4042;19-04-2022;22:00:00;chill;t koffiehuis;playlist;45;318
4043;19-04-2022;22:00:00;chill;peaceful piano;playlist;65;318
4044;19-04-2022;22:00:00;chill;lofi beats;playlist;72;318
4045;19-04-2022;22:00:00;chill;soft pop hits;playlist;34;318
4046;19-04-2022;22:00:00;chill;easy 80s;playlist;45;318
4047;19-04-2022;22:00:00;chill;acoustic favorites;playlist;27;318
4048;19-04-2022;22:00:00;chill;vibes;playlist;48;318
4049;19-04-2022;22:00:00;chill;easy 00s;playlist;14;318
4050;19-04-2022;22:00:00;chill;chill vibes;playlist;22;318
4051;19-04-2022;22:00:00;featured charts;top songs global;playlist;60;165
4052;19-04-2022;22:00:00;featured charts;top songs nederland;playlist;32;165
4053;19-04-2022;22:00:00;featured charts;viral 50 global;playlist;33;165
4054;19-04-2022;22:00:00;featured charts;viral 50 netherlands;playlist;33;165
4055;19-04-2022;22:00:00;suggested artists;gayle;artist;27;313
4056;19-04-2022;22:00:00;suggested artists;the kid laroi;artist;27;313
4057;19-04-2022;22:00:00;suggested artists;antoon;artist;20;313
4058;19-04-2022;22:00:00;suggested artists;dylan conrique;artist;21;313
4059;19-04-2022;22:00:00;suggested artists;elley duh;artist;27;313
4060;19-04-2022;22:00:00;suggested artists;glass animals;artist;27;313
4061;19-04-2022;22:00:00;suggested artists;olivia rodrigo;artist;27;313
4062;19-04-2022;22:00:00;suggested artists;robinson;artist;21;313
4063;19-04-2022;22:00:00;suggested artists;nicky youre;artist;21;313
4064;19-04-2022;22:00:00;suggested artists;sam short;artist;8;313
4065;19-04-2022;22:00:00;singalong;happy tunes;playlist;34;319
4066;19-04-2022;22:00:00;singalong;songs to sing in the shower;playlist;86;319
4067;19-04-2022;22:00:00;singalong;guilty pleasures;playlist;33;319
4068;19-04-2022;22:00:00;singalong;dj vu;playlist;33;319
4069;19-04-2022;22:00:00;singalong;karaoke duets;playlist;33;319
4070;19-04-2022;22:00:00;singalong;the 80s all lined up;playlist;31;319
4071;19-04-2022;22:00:00;singalong;singalong 90s to now;playlist;33;319
4072;19-04-2022;22:00:00;singalong;kclub party;playlist;32;319
4073;19-04-2022;22:00:00;singalong;sing along indie hits;playlist;14;319
4074;19-04-2022;22:00:00;singalong;classic pop picks;playlist;28;319
4075;19-04-2022;22:00:00;todays biggest hits;beste van nl;playlist;36;291
4076;19-04-2022;22:00:00;todays biggest hits;disney hits;playlist;32;291
4077;19-04-2022;22:00:00;todays biggest hits;mega hit mix;playlist;34;291
4078;19-04-2022;22:00:00;todays biggest hits;rapcaviar;playlist;30;291
4079;19-04-2022;22:00:00;todays biggest hits;woordenschat;playlist;25;291
4080;19-04-2022;22:00:00;todays biggest hits;are  be;playlist;28;291
4081;19-04-2022;22:00:00;todays biggest hits;techno bunker;playlist;41;291
4082;19-04-2022;22:00:00;todays biggest hits;baila reggaeton;playlist;34;291
4083;19-04-2022;22:00:00;recommended for you today;light switch instrumental;single;17;309
4084;19-04-2022;22:00:00;recommended for you today;shes all i wanna be;single;27;309
4085;19-04-2022;22:00:00;recommended for you today;when youre gone;single;28;309
4086;19-04-2022;22:00:00;recommended for you today;sweetest pie;single;19;309
4087;19-04-2022;22:00:00;recommended for you today;everything but you;single;2;309
4088;19-04-2022;22:00:00;recommended for you today;west coast;single;14;309
4089;19-04-2022;22:00:00;recommended for you today;aye girl;single;1;309
4090;19-04-2022;22:00:00;recommended for you today;dont wake me up;single;3;309
4091;19-04-2022;22:00:00;recommended for you today;dankcing feet;single;1;309
4092;19-04-2022;22:00:00;recommended for you today;attention;single;14;309
4093;19-04-2022;22:00:00;mood;peaceful piano;playlist;65;210
4094;19-04-2022;22:00:00;mood;life sucks;playlist;42;210
4095;19-04-2022;22:00:00;mood;instrumental study;playlist;54;210
4096;19-04-2022;22:00:00;mood;broken heart;playlist;31;210
4097;19-04-2022;22:00:00;mood;lofi beats;playlist;72;210
4098;20-04-2022;09:30:00;to get you started;imagine dragons mix;playlist;10;138
4099;20-04-2022;09:30:00;to get you started;doja cat mix;playlist;8;138
4100;20-04-2022;09:30:00;to get you started;tate mcrae mix;playlist;7;138
4101;20-04-2022;09:30:00;to get you started;ed sheeran mix;playlist;8;138
4102;20-04-2022;09:30:00;to get you started;glass animals mix;playlist;3;138
4103;20-04-2022;09:30:00;to get you started;russ mix;playlist;3;138
4104;20-04-2022;09:30:00;try something else;hot hits nl;playlist;25;279
4105;20-04-2022;09:30:00;try something else;top 50 netherlands;playlist;41;279
4106;20-04-2022;09:30:00;try something else;todays top hits;playlist;43;279
4107;20-04-2022;09:30:00;try something else;top 50 global;playlist;58;279
4108;20-04-2022;09:30:00;try something else;songs to sing in the shower;playlist;86;279
4109;20-04-2022;09:30:00;try something else;top songs netherlands;playlist;32;279
4110;20-04-2022;09:30:00;try something else;top songs global;playlist;60;279
4111;20-04-2022;09:30:00;try something else;top 2000;playlist;29;279
4112;20-04-2022;09:30:00;try something else;hit rewind;playlist;58;279
4113;20-04-2022;09:30:00;try something else;this is adele;playlist;17;279
4114;20-04-2022;09:30:00;more like pop rising;todays top hits;playlist;43;145
4115;20-04-2022;09:30:00;more like pop rising;summer 22;playlist;49;145
4116;20-04-2022;09:30:00;more like pop rising;pop sauce;playlist;34;145
4117;20-04-2022;09:30:00;more like pop rising;fresh  chill;playlist;16;145
4118;20-04-2022;09:30:00;more like pop rising;viral hits nl;playlist;29;145
4119;20-04-2022;09:30:00;more like pop rising;fresh pop;playlist;59;145
4120;20-04-2022;09:30:00;more like pop rising;all new all now;playlist;15;145
4121;20-04-2022;09:30:00;more like pop rising;young  free;playlist;12;145
4122;20-04-2022;09:30:00;more like pop rising;singled out;playlist;15;145
4123;20-04-2022;09:30:00;more like pop rising;chill pop;playlist;12;145
4124;20-04-2022;09:30:00;suggested artists;gayle;artist;27;313
4125;20-04-2022;09:30:00;suggested artists;the kid laroi;artist;27;313
4126;20-04-2022;09:30:00;suggested artists;elley duh;artist;27;313
4127;20-04-2022;09:30:00;suggested artists;glass animals;artist;27;313
4128;20-04-2022;09:30:00;suggested artists;tate mcrae;artist;25;313
4129;20-04-2022;09:30:00;suggested artists;dylan conrique;artist;21;313
4130;20-04-2022;09:30:00;suggested artists;olivia rodrigo;artist;27;313
4131;20-04-2022;09:30:00;suggested artists;nicky youre;artist;21;313
4132;20-04-2022;09:30:00;suggested artists;robinson;artist;21;313
4133;20-04-2022;09:30:00;suggested artists;oaff;artist;6;313
4134;20-04-2022;09:30:00;throwback;all out 2000s;playlist;33;318
4135;20-04-2022;09:30:00;throwback;hit rewind;playlist;58;318
4136;20-04-2022;09:30:00;throwback;all out 90s;playlist;32;318
4137;20-04-2022;09:30:00;throwback;rock classics;playlist;42;318
4138;20-04-2022;09:30:00;throwback;all out 80s;playlist;31;318
4139;20-04-2022;09:30:00;throwback;throwback party;playlist;36;318
4140;20-04-2022;09:30:00;throwback;all out 2010s;playlist;36;318
4141;20-04-2022;09:30:00;throwback;easy 80s;playlist;45;318
4142;20-04-2022;09:30:00;throwback;top 2000;playlist;29;318
4143;20-04-2022;09:30:00;throwback;zomerhits 20102020;playlist;20;318
4144;20-04-2022;09:30:00;fresh new music;new music friday nl;playlist;28;317
4145;20-04-2022;09:30:00;fresh new music;stay tuned;playlist;44;317
4146;20-04-2022;09:30:00;fresh new music;fresh pop;playlist;59;317
4147;20-04-2022;09:30:00;fresh new music;new music friday;playlist;35;317
4148;20-04-2022;09:30:00;fresh new music;je moerstaal;playlist;33;317
4149;20-04-2022;09:30:00;fresh new music;hot new dance;playlist;30;317
4150;20-04-2022;09:30:00;fresh new music;most necessary;playlist;29;317
4151;20-04-2022;09:30:00;fresh new music;classical new releases;playlist;31;317
4152;20-04-2022;09:30:00;fresh new music;afro hits;playlist;32;317
4153;20-04-2022;09:30:00;fresh new music;karakter;playlist;18;317
4154;20-04-2022;09:30:00;more like harry styles;10s love songs;playlist;22;171
4155;20-04-2022;09:30:00;more like harry styles;homework vibes;playlist;12;171
4156;20-04-2022;09:30:00;more like harry styles;why dont we;artist;8;171
4157;20-04-2022;09:30:00;more like harry styles;life sucks;playlist;42;171
4158;20-04-2022;09:30:00;more like harry styles;hailee steinfeld;artist;12;171
4159;20-04-2022;09:30:00;more like harry styles;night  day day edition;album;6;171
4160;20-04-2022;09:30:00;more like harry styles;glory days expanded;album;6;171
4161;20-04-2022;09:30:00;more like harry styles;lp1;album;6;171
4162;20-04-2022;09:30:00;more like harry styles;waves;album;6;171
4163;20-04-2022;09:30:00;more like harry styles;obsessed;album;6;171
4164;20-04-2022;09:30:00;workout;top hits workout;playlist;32;322
4165;20-04-2022;09:30:00;workout;beast mode;playlist;32;322
4166;20-04-2022;09:30:00;workout;fun run;playlist;32;322
4167;20-04-2022;09:30:00;workout;motivation mix;playlist;32;322
4168;20-04-2022;09:30:00;workout;workout;playlist;32;322
4169;20-04-2022;09:30:00;workout;power hour;playlist;33;322
4170;20-04-2022;09:30:00;workout;power workout;playlist;30;322
4171;20-04-2022;09:30:00;workout;run this town;playlist;32;322
4172;20-04-2022;09:30:00;workout;cardio;playlist;38;322
4173;20-04-2022;09:30:00;workout;yoga  mediation;playlist;14;322
4174;20-04-2022;09:30:00;todays biggest hits;beste van nl;playlist;36;291
4175;20-04-2022;09:30:00;todays biggest hits;disney hits;playlist;32;291
4176;20-04-2022;09:30:00;todays biggest hits;mega hit mix;playlist;34;291
4177;20-04-2022;09:30:00;todays biggest hits;rapcaviar;playlist;30;291
4178;20-04-2022;09:30:00;todays biggest hits;woordenschat;playlist;25;291
4179;20-04-2022;09:30:00;todays biggest hits;are  be;playlist;28;291
4180;20-04-2022;09:30:00;todays biggest hits;techno bunker;playlist;41;291
4181;20-04-2022;09:30:00;todays biggest hits;baila reggaeton;playlist;34;291
4182;20-04-2022;09:30:00;recommended for you today;light switch;single;10;309
4183;20-04-2022;09:30:00;recommended for you today;shes all i wanna be;single;27;309
4184;20-04-2022;09:30:00;recommended for you today;when youre gone;single;28;309
4185;20-04-2022;09:30:00;recommended for you today;sweetest pie;single;19;309
4186;20-04-2022;09:30:00;recommended for you today;as it was;single;9;309
4187;20-04-2022;09:30:00;recommended for you today;high;single;16;309
4188;20-04-2022;09:30:00;recommended for you today;west coast;single;14;309
4189;20-04-2022;09:30:00;recommended for you today;attention;single;14;309
4190;20-04-2022;09:30:00;recommended for you today;room for 2;single;11;309
4191;20-04-2022;09:30:00;recommended for you today;complete mess;single;16;309
4192;20-04-2022;09:30:00;more like jax jones;cardio;playlist;38;60
4193;20-04-2022;09:30:00;more like jax jones;we be vibin;playlist;6;60
4194;20-04-2022;09:30:00;more like jax jones;gryffin;artist;6;60
4195;20-04-2022;09:30:00;more like jax jones;kris kross amsterdam;artist;6;60
4196;20-04-2022;09:30:00;more like jax jones;rita ora;artist;6;60
4197;20-04-2022;09:30:00;more like jax jones;so good;album;6;60
4198;20-04-2022;09:30:00;more like jax jones;if youre over me remix;single;6;60
4199;20-04-2022;09:30:00;more like jax jones;nobody;single;6;60
4200;20-04-2022;09:30:00;more like jax jones;toast to our differences;album;6;60
4201;20-04-2022;09:30:00;more like jax jones;pictures;single;6;60
4202;20-04-2022;09:30:00;featured charts;top songs global;playlist;60;165
4203;20-04-2022;09:30:00;featured charts;top songs nederland;playlist;32;165
4204;20-04-2022;09:30:00;featured charts;top 50 global;playlist;58;165
4205;20-04-2022;09:30:00;featured charts;viral 50 global;playlist;33;165
4206;20-04-2022;09:30:00;featured charts;viral 50 netherlands;playlist;33;165
4207;20-04-2022;09:30:00;chill;chill hits;playlist;37;318
4208;20-04-2022;09:30:00;chill;t koffiehuis;playlist;45;318
4209;20-04-2022;09:30:00;chill;peaceful piano;playlist;65;318
4210;20-04-2022;09:30:00;chill;lofi beats;playlist;72;318
4211;20-04-2022;09:30:00;chill;soft pop hits;playlist;34;318
4212;20-04-2022;09:30:00;chill;easy 80s;playlist;45;318
4213;20-04-2022;09:30:00;chill;acoustic favorites;playlist;27;318
4214;20-04-2022;09:30:00;chill;vibes;playlist;48;318
4215;20-04-2022;09:30:00;chill;easy 00s;playlist;14;318
4216;20-04-2022;09:30:00;chill;chill vibes;playlist;22;318
