time,id,name,artists,link,playlist
2022-04-19T15:24:18,5vUnjhBzRJJIAOJPde6zDx,TO THE MOON,Jnr Choi;Sam Tompkins,https://open.spotify.com/track/5vUnjhBzRJJIAOJPde6zDx,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:21:45,6LtHYDgYHRCHoKK3snfr2w,I’m Tired (with Zendaya) - Bonus Track,Labrinth;Zendaya,https://open.spotify.com/track/6LtHYDgYHRCHoKK3snfr2w,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:18:37,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Em Beihold,https://open.spotify.com/track/3o9kpgkIcffx0iSwxhuNI2,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:15:47,3Kkjo3cT83cw09VJyrLNwX,Oh My God,Adele,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:12:01,5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:07:13,6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED;Mae Muller;Polo G,https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:04:32,62Yo3FDddWY8ydu6PW2wyz,Nail Tech,Jack Harlow,https://open.spotify.com/track/62Yo3FDddWY8ydu6PW2wyz,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T15:01:06,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:58:07,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,Becky G;KAROL G,https://open.spotify.com/track/1ri9ZUkBJVFUdgwzCnfcYs,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:54:20,00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),Post Malone;The Weeknd,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:51:06,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Billie Eilish,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:48:35,6ws54n2IzyrIxxyzlG2bVJ,Right On,Lil Baby,https://open.spotify.com/track/6ws54n2IzyrIxxyzlG2bVJ,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:45:00,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:41:29,0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:38:43,46HNZY1i7O6jwTA7Slo2PI,My Universe,Coldplay;BTS,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:34:56,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:31:05,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:27:20,1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:23:22,2gpQi3hbcUAcEG8m2dlgfB,Plan A,Paulo Londra,https://open.spotify.com/track/2gpQi3hbcUAcEG8m2dlgfB,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:20:23,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:17:57,7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion;Dua Lipa,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:14:35,705dwKmZCd7ImAUyyD6Mpm,psychofreak (feat. WILLOW),Camila Cabello;WILLOW,https://open.spotify.com/track/705dwKmZCd7ImAUyyD6Mpm,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:11:13,0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,Tate McRae,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:07:45,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:04:57,18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto;Ava Max,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T14:02:11,1HvTxgCj0mTzQlEo0zLvFb,In My Head,Lil Tjay,https://open.spotify.com/track/1HvTxgCj0mTzQlEo0zLvFb,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:59:56,1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,https://open.spotify.com/track/1BSMpVGWs3v5BZKnAQziAc,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:56:49,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X;Jack Harlow,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:53:17,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:50:12,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John;Dua Lipa;PNAU,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:46:49,3IAfUEeaXRX9s9UdKOJrFI,Envolver,Anitta,https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:43:34,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies;Calum Scott,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:41:06,50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:37:37,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:34:44,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI;Justin Bieber,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:32:21,6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:29:28,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:26:54,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mendes,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:24:02,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:20:03,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:17:38,0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:14:11,5dPz35akJjPqb17yeqNwqH,Ghost,Justin Bieber,https://open.spotify.com/track/5dPz35akJjPqb17yeqNwqH,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:11:38,4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T13:08:50,1rDQ4oMwGJI7B4tovsBOxc,First Class,Jack Harlow,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-19T21:33:54,0vp1sk3FzuDBeLMLcRhQdL,HANDSOMER (Remix) (Feat. Ktlyn),Russ;Ktlyn,https://open.spotify.com/track/0vp1sk3FzuDBeLMLcRhQdL,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:31:29,6tTeRmhhuwDl5Y4UiJdHuO,Attention,Omah Lay;Justin Bieber,https://open.spotify.com/track/6tTeRmhhuwDl5Y4UiJdHuO,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:28:29,4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),Kygo;DNCE,https://open.spotify.com/track/4RAR8g8fZNB106ezUurnE0,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:24:53,3sYZo4HrHX8tkul5FhUpVo,"RIP, Love",Faouzia,https://open.spotify.com/track/3sYZo4HrHX8tkul5FhUpVo,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:21:59,50ZFpw2wS6ERvLmW8TINhq,Beg For You (feat. Rina Sawayama),Charli XCX;Rina Sawayama,https://open.spotify.com/track/50ZFpw2wS6ERvLmW8TINhq,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:19:10,66MhEsUuahsQOxNR4RJv9Z,You - Live,Miley Cyrus,https://open.spotify.com/track/66MhEsUuahsQOxNR4RJv9Z,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:16:09,4VtRHZ4tBDHaWltVAytlLY,Go,Cat Burns,https://open.spotify.com/track/4VtRHZ4tBDHaWltVAytlLY,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:12:33,68ENoqLVDFqkKeT01TEfF4,Say Nothing,Flume;MAY-A,https://open.spotify.com/track/68ENoqLVDFqkKeT01TEfF4,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:08:40,1aXWzWjj5Lchfm44Uet9nZ,Naked,FINNEAS,https://open.spotify.com/track/1aXWzWjj5Lchfm44Uet9nZ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:05:52,2w9nvs1ByWUGkED4M0ug34,Unloving You,Anson Seabra,https://open.spotify.com/track/2w9nvs1ByWUGkED4M0ug34,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:03:18,3t4KHjd8uQpJJ2fa0fRIpR,High,The Chainsmokers,https://open.spotify.com/track/3t4KHjd8uQpJJ2fa0fRIpR,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T21:00:22,5wXpoS2j5VYb7V3nK66xDe,Remedy,Leony,https://open.spotify.com/track/5wXpoS2j5VYb7V3nK66xDe,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:57:54,7xNCacksfUkYXsXuSW4vNF,PS5 (with TOMORROW X TOGETHER & Alan Walker),salem ilese;TOMORROW X TOGETHER;Alan Walker,https://open.spotify.com/track/7xNCacksfUkYXsXuSW4vNF,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:55:21,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Em Beihold,https://open.spotify.com/track/3o9kpgkIcffx0iSwxhuNI2,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:52:31,5viz8trU1uh1pngW0hWr3l,Give Me The Reason,James Bay,https://open.spotify.com/track/5viz8trU1uh1pngW0hWr3l,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:48:37,6Xa2rrTpSLkpx887Y115mO,Butterflies,Abe Parker,https://open.spotify.com/track/6Xa2rrTpSLkpx887Y115mO,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:45:33,2JrkrX1MMmqpwfve5El6Re,Solar Power - Spotify Singles,Glass Animals,https://open.spotify.com/track/2JrkrX1MMmqpwfve5El6Re,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:42:38,1DOgkaR5Gqa8JtPEIbQORC,Over,Lucky Daye,https://open.spotify.com/track/1DOgkaR5Gqa8JtPEIbQORC,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:39:12,6GomT970rCOkKAyyrwJeZi,Move Your Body,Öwnboss;Sevek,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:36:35,75UUG6x5zQe0gCVOiQpa6X,In The Dark,Purple Disco Machine;Sophie and the Giants,https://open.spotify.com/track/75UUG6x5zQe0gCVOiQpa6X,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:33:28,7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion;Dua Lipa,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:30:06,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:27:33,39ZVkOVxjG8ypNdUSVNkxU,Mr. Forgettable,David Kushner,https://open.spotify.com/track/39ZVkOVxjG8ypNdUSVNkxU,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:24:24,0YpaoMOUSP3jwZ4RgqNESG,"OPEN A WINDOW (feat. Tyler, The Creator)","Rex Orange County;Tyler, The Creator",https://open.spotify.com/track/0YpaoMOUSP3jwZ4RgqNESG,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:20:45,5iFQfP3AqVnHHS89LKQisL,Anyone For You (Tiger Lily),George Ezra,https://open.spotify.com/track/5iFQfP3AqVnHHS89LKQisL,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:17:38,5dry5tz8yLcLuOJ3l6ZEQd,Used To Know Me,Charli XCX,https://open.spotify.com/track/5dry5tz8yLcLuOJ3l6ZEQd,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:15:11,1D2ZNECRd7KIlA4pyOUGsv,What Would You Do?,Joel Corry;David Guetta;Bryson Tiller,https://open.spotify.com/track/1D2ZNECRd7KIlA4pyOUGsv,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:12:17,0sBJA2OCEECMs0HsdIQhvR,West Coast,OneRepublic,https://open.spotify.com/track/0sBJA2OCEECMs0HsdIQhvR,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:09:03,1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,https://open.spotify.com/track/1BSMpVGWs3v5BZKnAQziAc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:05:57,6Jrdb6CFOJEGaHjaa6c4WR,IDGAF (with blackbear),BoyWithUke;blackbear,https://open.spotify.com/track/6Jrdb6CFOJEGaHjaa6c4WR,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:03:36,2gbRKKSyW7e7vAkyvrJkte,Pray,Jessie Murph,https://open.spotify.com/track/2gbRKKSyW7e7vAkyvrJkte,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T20:01:09,7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),A1 x J1;Tion Wayne,https://open.spotify.com/track/7z5G2LOdV8okZn4yWg3q5g,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:58:13,05eZlxyjbkHMPCnunUasCS,"How Long - From""Euphoria"" An HBO Original Series",Tove Lo,https://open.spotify.com/track/05eZlxyjbkHMPCnunUasCS,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:54:53,2iHsdUnmKGIuc9oRE3DfgJ,House On Fire,Mimi Webb,https://open.spotify.com/track/2iHsdUnmKGIuc9oRE3DfgJ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:52:31,1Y8COP6Oqef3UxIONvzx6I,COMPLETE MESS,5 Seconds of Summer,https://open.spotify.com/track/1Y8COP6Oqef3UxIONvzx6I,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:49:05,2yBWKK84uebv35lGajIMhc,Where We Started,Thomas Rhett;Katy Perry,https://open.spotify.com/track/2yBWKK84uebv35lGajIMhc,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:46:02,0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:43:16,50eJOxJiGmJ7PBZaTKpje1,make up sex (feat. blackbear),Machine Gun Kelly;blackbear,https://open.spotify.com/track/50eJOxJiGmJ7PBZaTKpje1,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:41:13,34Mg7rSCT7nRsf1kVCAvgz,I Burned LA Down,Noah Cyrus,https://open.spotify.com/track/34Mg7rSCT7nRsf1kVCAvgz,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:37:58,7dDrR6vMK1JAwZZ5MIWgme,Birthday Cake,Dylan Conrique,https://open.spotify.com/track/7dDrR6vMK1JAwZZ5MIWgme,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:34:31,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),Jax Jones;MNEK,https://open.spotify.com/track/3sa06xVNmLLYIxdNNmVQN8,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:31:34,1HvTxgCj0mTzQlEo0zLvFb,In My Head,Lil Tjay,https://open.spotify.com/track/1HvTxgCj0mTzQlEo0zLvFb,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:29:18,3I3O8aazwBKkXN6RNjY06L,In My Head (feat. Travis Barker),24kGoldn;Travis Barker,https://open.spotify.com/track/3I3O8aazwBKkXN6RNjY06L,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:27:08,40gooTta3y4FgzXaMOGDJL,I Can't Help But Feel,Surfaces,https://open.spotify.com/track/40gooTta3y4FgzXaMOGDJL,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:24:07,3QEX5O23KVp1yg1tj6Hycp,hate to be lame (feat. FINNEAS),Lizzy McAlpine;FINNEAS,https://open.spotify.com/track/3QEX5O23KVp1yg1tj6Hycp,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:21:30,7AX1eCw6qcX54PrDylynJr,Block me out,Gracie Abrams,https://open.spotify.com/track/7AX1eCw6qcX54PrDylynJr,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:17:21,0oA9wBGDY4uyILLg4GymWP,Tom's Diner,AnnenMayKantereit;Giant Rooks,https://open.spotify.com/track/0oA9wBGDY4uyILLg4GymWP,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:12:51,4f1KkbXHnfIVZ9vmIExByJ,That's Where I Am,Maggie Rogers,https://open.spotify.com/track/4f1KkbXHnfIVZ9vmIExByJ,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:08:38,2ZCu2xskiEBCV3y0eu0zJG,Treat Me,Chlöe,https://open.spotify.com/track/2ZCu2xskiEBCV3y0eu0zJG,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-19T19:06:07,7k0wVBW3cvV6Xmb87JikIf,Last Call,Khalid,https://open.spotify.com/track/7k0wVBW3cvV6Xmb87JikIf,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk
2022-04-20T11:24:36,46HNZY1i7O6jwTA7Slo2PI,My Universe,Coldplay;BTS,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T11:20:49,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T11:16:58,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T11:13:14,1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T11:09:15,2gpQi3hbcUAcEG8m2dlgfB,Plan A,Paulo Londra,https://open.spotify.com/track/2gpQi3hbcUAcEG8m2dlgfB,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T11:06:16,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:48:53,7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion;Dua Lipa,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:45:31,705dwKmZCd7ImAUyyD6Mpm,psychofreak (feat. WILLOW),Camila Cabello;WILLOW,https://open.spotify.com/track/705dwKmZCd7ImAUyyD6Mpm,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:42:10,0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,Tate McRae,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:38:42,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:35:54,18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto;Ava Max,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:33:08,1HvTxgCj0mTzQlEo0zLvFb,In My Head,Lil Tjay,https://open.spotify.com/track/1HvTxgCj0mTzQlEo0zLvFb,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:30:53,1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,https://open.spotify.com/track/1BSMpVGWs3v5BZKnAQziAc,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:27:46,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X;Jack Harlow,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:24:13,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:21:08,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John;Dua Lipa;PNAU,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:17:46,3IAfUEeaXRX9s9UdKOJrFI,Envolver,Anitta,https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
2022-04-20T10:14:31,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies;Calum Scott,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M
